,INCIDENT_NUMBER,OFFENSE_DESCRIPTION,DISTRICT,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,STREET,Lat,Long
166,212094823,INVESTIGATE PERSON,B2,False,2021-12-28 18:44:00,2021,12,Tuesday,18,"COLUMBIA RD & QUINCY ST
DORCHESTER  MA 02125
UNITE",42.311265022174986,-71.07004002865303
167,212094816,HARASSMENT/ CRIMINAL HARASSMENT,B3,False,2021-12-28 16:13:00,2021,12,Tuesday,16,BLUE HILL AVE,42.28482576580488,-71.09137368938802
168,212094813,LARCENY THEFT FROM BUILDING,B3,False,2021-12-28 17:20:00,2021,12,Tuesday,17,NORFOLK ST,42.27668389924565,-71.0924024790431
169,212094806,INVESTIGATE PERSON,D14,False,2021-12-28 17:35:00,2021,12,Tuesday,17,HARVARD AVE,42.349667513419874,-71.13048677758938
170,212094805,LARCENY THEFT FROM BUILDING,D14,False,2021-12-23 18:01:00,2021,12,Thursday,18,WASHINGTON ST,42.34905600030506,-71.15049849975023
171,212094797,INVESTIGATE PERSON,B2,False,2021-12-28 00:00:00,2021,12,Tuesday,0,FENWOOD RD,42.334682686796334,-71.10699046237603
172,212094788,INTIMIDATING WITNESS,B2,False,2021-12-27 17:25:00,2021,12,Monday,17,"ELM HILL AVE & SCHUYLER ST
ROXBURY  MA 02121
UNITE",42.30959596174223,-71.08745405013215
173,212094785,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,False,2021-12-28 16:37:00,2021,12,Tuesday,16,LUCERNE ST,42.28415840314285,-71.08942979559554
174,212094777,PROPERTY - LOST/ MISSING,B3,False,2021-12-24 12:00:00,2021,12,Friday,12,BLUE HILL AVE,42.270958023206624,-71.09355180395306
175,212094775,SICK ASSIST,B3,False,2021-12-28 15:52:00,2021,12,Tuesday,15,COURTLAND RD,42.28611951300328,-71.09573992319353
176,212094773,INVESTIGATE PERSON,B3,False,2021-12-28 16:32:00,2021,12,Tuesday,16,DEERING RD,42.28553307537101,-71.09580077198905
177,212094772,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,False,2021-12-28 15:31:00,2021,12,Tuesday,15,"WALNUT AVE & MUNROE ST
ROXBURY  MA 02119
UNITED ST",42.319211967533896,-71.09022693972473
178,212094768,LIQUOR/ALCOHOL - DRINKING IN PUBLIC,B2,False,2021-12-28 14:06:00,2021,12,Tuesday,14,TREMONT ST,42.33355870741822,-71.10299966824176
179,212094753,SICK ASSIST,D14,False,2021-12-28 14:45:00,2021,12,Tuesday,14,COMMONWEALTH AVE,42.339709515516056,-71.15175698729112
180,212094752,INVESTIGATE PERSON,B3,False,2021-12-28 15:03:00,2021,12,Tuesday,15,ALMONT ST,42.28105131557368,-71.09800331873384
181,212094746,INVESTIGATE PERSON,B3,False,2021-12-24 21:14:00,2021,12,Friday,21,BLUE HILL AVE,42.28482576580488,-71.09137368938802
182,212094733,FRAUD - CREDIT CARD / ATM FRAUD,B2,False,2021-12-27 14:45:00,2021,12,Monday,14,BLUE HILL AVE,42.31432111656021,-71.0790058564827
183,212094732,AFFRAY,B3,False,2021-12-28 12:22:00,2021,12,Tuesday,12,GREENWOOD ST,42.30262129341519,-71.07918398721611
184,212094731,INVESTIGATE PROPERTY,B2,False,2021-12-28 13:28:00,2021,12,Tuesday,13,WASHINGTON ST,42.32866283555608,-71.08563401183545
185,212094729,INVESTIGATE PERSON,D14,False,2021-12-27 17:00:00,2021,12,Monday,17,WASHINGTON ST,42.34905600030506,-71.15049849975023
186,212094728,LARCENY THEFT FROM BUILDING,B2,False,2021-12-26 12:00:00,2021,12,Sunday,12,WYOMING ST,42.31508518034225,-71.08508813271443
187,212094722,LARCENY ALL OTHERS,B3,False,2021-12-28 12:44:00,2021,12,Tuesday,12,BLUE HILL AVE,42.28482576580488,-71.09137368938802
188,212094721,ASSAULT - SIMPLE,B3,False,2021-12-28 12:26:00,2021,12,Tuesday,12,BLUE HILL AVE,42.26817397260553,-71.09387677261341
189,212094720,FRAUD - FALSE PRETENSE / SCHEME,B2,False,2021-09-13 12:00:00,2021,9,Monday,12,WOODVILLE TER,42.32129001152743,-71.0752532805909
190,212094704,INVESTIGATE PERSON,B3,False,2021-11-19 00:00:00,2021,11,Friday,0,BLUE HILL AVE,42.28482576580488,-71.09137368938802
191,212094702,M/V ACCIDENT - PERSONAL INJURY,B2,False,2021-12-28 10:34:00,2021,12,Tuesday,10,NORFOLK AVE,42.325246067940455,-71.06938944404445
192,212094693,TOWED MOTOR VEHICLE,B2,False,2021-12-28 00:00:00,2021,12,Tuesday,0,SUPPLE RD,42.30565415158864,-71.08186812286667
193,212094692,LARCENY THEFT FROM BUILDING,D14,False,2021-12-26 10:44:00,2021,12,Sunday,10,WASHINGTON ST,42.34905600030506,-71.15049849975023
194,212094684,LARCENY PICK-POCKET,B2,False,2021-12-27 13:00:00,2021,12,Monday,13,"HUNTINGTON AVE & TREMONT ST
ROXBURY  MA 02115
UNIT",42.334137001211474,-71.10465895677197
195,212094682,HARASSMENT/ CRIMINAL HARASSMENT,D14,False,2021-12-14 00:00:00,2021,12,Tuesday,0,WASHINGTON ST,42.34905600030506,-71.15049849975023
196,212094679,HARASSMENT/ CRIMINAL HARASSMENT,B3,False,2021-12-28 01:53:00,2021,12,Tuesday,1,COLONIAL AVE,42.29040923059065,-71.07693574277538
197,212094678,THREATS TO DO BODILY HARM,B3,False,2021-12-28 06:22:00,2021,12,Tuesday,6,ASTORIA ST,42.28020476798819,-71.08691240435893
198,212094675,TOWED MOTOR VEHICLE,B3,False,2021-12-28 03:16:00,2021,12,Tuesday,3,HIAWATHA RD,42.27683754247962,-71.09526440075749
199,212094672,INVESTIGATE PROPERTY,B2,False,2021-12-28 02:48:00,2021,12,Tuesday,2,NORFOLK AVE,42.3283517579551,-71.07393157857904
200,212094670,INVESTIGATE PERSON,B2,False,2021-12-28 02:29:00,2021,12,Tuesday,2,MAGNOLIA ST,42.31478432299101,-71.07160996879186
201,212094665,VANDALISM,B2,False,2021-12-28 00:55:00,2021,12,Tuesday,0,WINTHROP ST,42.32617420657356,-71.08118336227888
202,212094662,M/V ACCIDENT - PROPERTY DAMAGE,B2,False,2021-12-27 14:00:00,2021,12,Monday,14,ELM HILL AVE,42.308017338561,-71.08870712241816
203,212094661,INVESTIGATE PERSON,D14,False,2021-12-28 00:06:00,2021,12,Tuesday,0,STRATHMORE RD,42.33835433035027,-71.14835829688171
204,212094654,INVESTIGATE PROPERTY,B3,False,2021-12-27 22:53:00,2021,12,Monday,22,CAPEN ST,42.28079417076534,-71.07882204669522
205,212094652,SICK ASSIST,B2,False,2021-12-27 22:11:00,2021,12,Monday,22,HOLWORTHY ST,42.316321305820594,-71.08923049704752
206,212094649,INVESTIGATE PERSON,B2,False,2021-12-27 16:00:00,2021,12,Monday,16,MAGNOLIA ST,42.31012904650881,-71.07484821004398
207,212094642,INVESTIGATE PERSON,B2,False,2021-12-27 21:24:00,2021,12,Monday,21,HOLBORN ST,42.31505390982238,-71.08223329602207
208,212094628,SICK ASSIST - DRUG RELATED ILLNESS,B2,False,2021-12-27 19:51:00,2021,12,Monday,19,"BLUE HILL AVE & NAZING ST
DORCHESTER  MA 02121
UNI",42.30610798026771,-71.08461803181098
209,212094623,M/V ACCIDENT - PERSONAL INJURY,B2,False,2021-12-27 18:29:00,2021,12,Monday,18,COLUMBIA RD,42.32015318610247,-71.06220376488528
210,212094622,TRESPASSING,B2,False,2021-12-27 18:57:00,2021,12,Monday,18,DUDLEY ST,42.32872588572028,-71.08382216968015
211,212094619,LARCENY SHOPLIFTING,B3,False,2021-12-27 18:29:00,2021,12,Monday,18,RIVER ST,42.27130225372019,-71.07442361965835
212,212094616,FRAUD - WIRE,B3,False,2021-12-27 19:30:00,2021,12,Monday,19,WOODBOLE AVE,42.27557518317176,-71.08094054874896
213,212094613,INVESTIGATE PERSON,B3,False,2021-12-27 19:25:00,2021,12,Monday,19,BLUE HILL AVE,42.28482576580488,-71.09137368938802
214,212094602,M/V ACCIDENT - OTHER,B2,False,2021-12-27 18:34:00,2021,12,Monday,18,"SCHUYLER ST & ELM HILL AVE
ROXBURY  MA 02121
UNITE",42.30959596174223,-71.08745405013215
215,212094601,DEATH INVESTIGATION,B2,False,2021-12-27 18:17:00,2021,12,Monday,18,ROCKLEDGE ST,42.32659416207122,-71.08992058974147
216,212094596,M/V ACCIDENT - PERSONAL INJURY,B3,False,2021-12-27 17:35:00,2021,12,Monday,17,NORFOLK ST,42.289968577146,-71.07232539868414
217,212094590,INVESTIGATE PROPERTY,D14,False,2021-12-24 04:00:00,2021,12,Friday,4,COMMONWEALTH AVE,42.350432726359855,-71.12710479628086
218,212094580,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,False,2021-12-27 08:30:00,2021,12,Monday,8,"WARREN ST & BRUNSWICK ST
BOSTON  MA 02121
UNITED S",42.311859978630686,-71.08289994287115
219,212094576,INVESTIGATE PROPERTY,D14,False,2021-12-27 15:54:00,2021,12,Monday,15,WALLINGFORD RD,42.341349456849365,-71.15122794885295
220,212094565,BURGLARY - RESIDENTIAL,B3,False,2021-12-27 11:30:00,2021,12,Monday,11,TENNIS RD,42.27615691256162,-71.0955030303829
221,212094563,FRAUD - FALSE PRETENSE / SCHEME,B3,False,2021-12-27 16:40:00,2021,12,Monday,16,WALK HILL ST,42.27991636343717,-71.09674377270848
222,212094562,VAL - VIOLATION OF AUTO LAW,B3,False,2021-12-27 16:09:00,2021,12,Monday,16,"CUMMINS HWY & WOODHAVEN ST
MATTAPAN  MA 02126
UNIT",42.2702440379922,-71.098251016985
223,212094560,LARCENY THEFT FROM MV - NON-ACCESSORY,B2,False,2021-12-26 23:30:00,2021,12,Sunday,23,WASHINGTON ST,42.32866283555608,-71.08563401183545
224,212094552,SICK ASSIST,B3,False,2021-12-27 15:01:00,2021,12,Monday,15,TENNIS RD,42.27615691256162,-71.0955030303829
225,212094551,LARCENY ALL OTHERS,B2,False,2021-12-27 15:41:00,2021,12,Monday,15,DUDLEY ST,42.32872588572028,-71.08382216968015
226,212094549,FRAUD - FALSE PRETENSE / SCHEME,B3,False,2021-12-24 16:00:00,2021,12,Friday,16,BLUE HILL AVE,42.28482576580488,-71.09137368938802
227,212094547,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),B3,False,2021-12-27 14:00:00,2021,12,Monday,14,MAXWELL ST,42.281615326622806,-71.08086179326523
228,212094536,LARCENY THEFT OF MV PARTS & ACCESSORIES,D14,False,2021-12-26 00:00:00,2021,12,Sunday,0,WASHINGTON ST,42.34905600030506,-71.15049849975023
229,212094535,BURGLARY - RESIDENTIAL,D14,False,2021-12-20 12:00:00,2021,12,Monday,12,ASHFORD ST,42.35458677143736,-71.1267326752679
230,212094534,PROPERTY - LOST/ MISSING,B2,False,2021-12-27 14:21:00,2021,12,Monday,14,HOWLAND ST,42.31324759576598,-71.08692602956602
231,212094530,M/V ACCIDENT - POLICE VEHICLE,D14,False,2021-12-27 02:10:00,2021,12,Monday,2,"PARSONS ST & WASHINGTON ST
BRIGHTON  MA 02135
UNIT",42.34906899087266,-71.15578699956625
232,212094528,MISSING PERSON - LOCATED,B2,False,2021-12-21 18:26:00,2021,12,Tuesday,18,CODMAN PARK,42.31904705348386,-71.09399992238706
233,212094527,M/V ACCIDENT - PERSONAL INJURY,B2,False,2021-12-27 13:51:00,2021,12,Monday,13,WASHINGTON ST,42.32866283555608,-71.08563401183545
234,212094523,MISSING PERSON - NOT REPORTED - LOCATED,B2,False,2021-12-27 12:26:00,2021,12,Monday,12,"SEAVER ST & HAROLD ST
ROXBURY  MA 02121
UNITED STA",42.31217198280342,-71.09346594797898
235,212094510,LARCENY ALL OTHERS,B2,False,2021-12-27 12:57:00,2021,12,Monday,12,IRWIN AVE,42.32146220182472,-71.07803669741372
236,212094506,MISSING PERSON,B3,False,2021-12-27 10:58:00,2021,12,Monday,10,NORWELL ST,42.293511436152215,-71.07778766575197
237,212094503,ASSAULT - AGGRAVATED,B3,False,2021-12-27 11:35:00,2021,12,Monday,11,MORTON VILLAGE DR,42.2802435212006,-71.08481509241136
238,212094494,INVESTIGATE PROPERTY,B3,False,2021-12-26 19:00:00,2021,12,Sunday,19,BLUE HILL AVE,42.28482576580488,-71.09137368938802
239,212094482,DEATH INVESTIGATION,B3,False,2021-12-27 10:03:00,2021,12,Monday,10,CUMMINS HWY,42.26894762286374,-71.09608343630367
240,212094479,VANDALISM,B3,False,2021-12-23 15:00:00,2021,12,Thursday,15,BLUE HILL AVE,42.28482576580488,-71.09137368938802
241,212094478,VANDALISM,D14,False,2021-12-26 01:47:00,2021,12,Sunday,1,WESTERN AVE,42.36153762183366,-71.14551247020619
242,212094476,INVESTIGATE PROPERTY,B3,False,2021-10-28 00:00:00,2021,10,Thursday,0,BLUE HILL AVE,42.28482576580488,-71.09137368938802
243,212094473,TOWED MOTOR VEHICLE,B3,False,2021-12-27 08:30:00,2021,12,Monday,8,FAIRMOUNT ST,42.28104853259404,-71.07206440165467
244,212094472,VANDALISM,B2,False,2021-12-27 09:33:00,2021,12,Monday,9,NONQUIT ST,42.31782661790463,-71.06834369039113
245,212094468,ASSAULT - AGGRAVATED,B2,False,2021-12-27 09:38:00,2021,12,Monday,9,"COLUMBIA RD & DUDLEY ST
BOSTON  MA 02125
UNITED ST",42.31701001868132,-71.06508995475389
246,212094464,SICK/INJURED/MEDICAL - PERSON,B2,False,2021-12-27 09:30:00,2021,12,Monday,9,NEW WHITNEY ST,42.3335184328119,-71.11071718795563
247,212094463,LARCENY ALL OTHERS,B2,False,2021-12-26 20:00:00,2021,12,Sunday,20,BLUE HILL AVE,42.32203248170463,-71.07719524241662
248,212094454,HARASSMENT/ CRIMINAL HARASSMENT,B2,False,2021-12-27 08:43:00,2021,12,Monday,8,HOMESTEAD ST,42.31342214813476,-71.09348975204591
249,212094444,PROPERTY - LOST/ MISSING,B3,False,2021-12-27 07:30:00,2021,12,Monday,7,BLUE HILL AVE,42.28482576580488,-71.09137368938802
250,212094441,AUTO THEFT,B3,False,2021-12-26 01:30:00,2021,12,Sunday,1,BLUE HILL AVE,42.28482576580488,-71.09137368938802
251,212094440,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B2,False,2021-12-27 06:09:00,2021,12,Monday,6,CLIFTON ST,42.32095643077081,-71.06992609888918
252,212094435,DEATH INVESTIGATION,B3,False,2021-12-27 04:16:00,2021,12,Monday,4,CHARLOTTE ST,42.29944215455069,-71.08489748232857
253,212094431,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,False,2021-12-27 03:26:00,2021,12,Monday,3,"KINGSDALE ST & WALES ST
DORCHESTER  MA 02124
UNITE",42.29441196330117,-71.08358905676536
254,212094430,INVESTIGATE PROPERTY,B3,False,2021-12-27 04:13:00,2021,12,Monday,4,FREMONT ST,42.27094650965155,-71.09193625662024
255,212094422,INVESTIGATE PERSON,B3,False,2021-12-26 23:58:00,2021,12,Sunday,23,CUMMINS HWY,42.27056676699419,-71.10100993765047
256,212094420,RECOVERED - MV RECOVERED IN BOSTON (STOLEN IN BOSTON) MUST BE SUPPLEMENTAL,B3,False,2021-12-27 00:00:00,2021,12,Monday,0,CARMEN ST,42.30028347537546,-71.07766844572986
257,212094418,SICK ASSIST - DRUG RELATED ILLNESS,D14,False,2021-12-27 01:15:00,2021,12,Monday,1,WASHINGTON ST,42.34905512380531,-71.15235302394979
258,212094416,OPERATING UNDER THE INFLUENCE (OUI) ALCOHOL,B3,False,2021-12-27 00:53:00,2021,12,Monday,0,"HARVARD ST & BLUE HILL AVE
DORCHESTER  MA 02124
UN",42.29487697102339,-71.08783394572814
259,212094412,SICK/INJURED/MEDICAL - POLICE,B2,False,2021-12-27 00:00:00,2021,12,Monday,0,WASHINGTON ST,42.32866283555608,-71.08563401183545
260,212094411,SICK ASSIST,B2,False,2021-12-26 23:13:00,2021,12,Sunday,23,"BLUE HILL AVE & SEAVER ST
ROXBURY  MA 02121
UNITED",42.30536499909171,-71.08527603166485
261,212094394,INVESTIGATE PERSON,B3,False,2021-12-26 21:15:00,2021,12,Sunday,21,MORA ST,42.28208197671972,-71.07364874515646
262,212094392,INVESTIGATE PERSON,B2,False,2021-12-26 07:10:00,2021,12,Sunday,7,COLUMBIA RD,42.31514178542719,-71.06704709164646
263,212094388,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,False,2021-12-26 21:06:00,2021,12,Sunday,21,BLUE HILL AVE,42.32094361093229,-71.07761042272443
264,212094384,DEATH INVESTIGATION,B3,False,2021-12-26 20:48:00,2021,12,Sunday,20,DEERING RD,42.28414024982017,-71.09305137909429
265,212094382,SICK/INJURED/MEDICAL - PERSON,B3,False,2021-12-26 20:38:00,2021,12,Sunday,20,W SELDEN ST,42.27832754390702,-71.08506280404444
266,212094381,ASSAULT - AGGRAVATED,B2,True,2021-12-26 21:07:00,2021,12,Sunday,21,INTERVALE ST,42.310178378582016,-71.07651046913271
267,212094376,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,False,2021-12-26 19:31:00,2021,12,Sunday,19,"BLUE HILL AVE & WOODROW AVE
DORCHESTER  MA 02124
U",42.28559796536857,-71.0909959811019
268,212094371,VANDALISM,B2,False,2021-12-26 19:45:00,2021,12,Sunday,19,BLUE HILL AVE,42.31709355046751,-71.07802976841748
269,212094369,INVESTIGATE PERSON,B3,False,2021-12-26 19:09:00,2021,12,Sunday,19,RIVER ST,42.26956689298912,-71.09075049266373
270,212094367,VERBAL DISPUTE,B3,False,2021-12-26 18:13:00,2021,12,Sunday,18,NORFOLK ST,42.27967051059363,-71.08887825508737
271,212094359,LANDLORD - TENANT,B3,False,2021-12-26 18:09:00,2021,12,Sunday,18,NORWELL ST,42.29828416366598,-71.07869447288223
272,212094356,AUTO THEFT,D14,False,2021-10-20 17:00:00,2021,10,Wednesday,17,WASHINGTON ST,42.34905600030506,-71.15049849975023
273,212094352,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,False,2021-12-26 18:27:00,2021,12,Sunday,18,COMMONWEALTH AVE,42.34417704748715,-71.14231310244489
274,212094351,THREATS TO DO BODILY HARM,B2,False,2021-12-26 18:38:00,2021,12,Sunday,18,COLUMBIA RD,42.31890234700264,-71.06337355825141
275,212094350,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,False,2021-12-26 17:35:00,2021,12,Sunday,17,QUINCY ST & HOWARD AVE,42.31322998704252,-71.07565202677144
276,212094336,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,False,2021-12-26 16:31:00,2021,12,Sunday,16,BLUE HILL AVE,42.28482576580488,-71.09137368938802
277,212094334,ASSAULT - SIMPLE,B3,False,2021-12-26 15:53:00,2021,12,Sunday,15,WHEATLAND AVE,42.29350271504225,-71.07344861567798
278,212094325,SICK ASSIST - DRUG RELATED ILLNESS,B3,False,2021-12-26 15:26:00,2021,12,Sunday,15,CALLENDER ST,42.288167908118936,-71.08760717985115
279,212094315,INVESTIGATE PROPERTY,B3,True,2021-12-18 14:12:00,2021,12,Saturday,14,ASHTON ST,42.28733484610634,-71.08926812469223
280,212094312,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,False,2021-12-26 13:00:00,2021,12,Sunday,13,LONGWOOD AVE,42.33857000032452,-71.10670681008864
281,212094308,VAL - VIOLATION OF AUTO LAW,B2,False,2021-12-26 13:29:00,2021,12,Sunday,13,"BLUE HILL AVE & INTERVALE ST
ROXBURY  MA 02121
UNI",42.3118869565637,-71.08073895232391
282,212094305,RECOVERED - MV RECOVERED IN BOSTON (STOLEN IN BOSTON) MUST BE SUPPLEMENTAL,D14,False,2021-12-26 13:11:00,2021,12,Sunday,13,N BEACON ST,42.35666076159527,-71.15104266703132
283,212094304,LARCENY THEFT FROM BUILDING,B2,False,2021-12-26 12:40:00,2021,12,Sunday,12,CALUMET ST,42.33134832636826,-71.10322483100914
284,212094301,SICK ASSIST,B3,False,2021-12-26 12:13:00,2021,12,Sunday,12,AMERICAN LEGION HWY,42.2970882854075,-71.09095545824248
285,212094300,LARCENY THEFT OF MV PARTS & ACCESSORIES,D14,False,2021-12-26 13:06:00,2021,12,Sunday,13,WASHINGTON ST,42.34905600030506,-71.15049849975023
286,212094294,INVESTIGATE PERSON,B3,False,2021-12-26 11:21:00,2021,12,Sunday,11,CAPEN ST,42.28387658240919,-71.08099353973844
287,212094284,LARCENY THEFT FROM MV - NON-ACCESSORY,D14,False,2021-12-26 01:30:00,2021,12,Sunday,1,CAMBRIDGE ST,42.351467909415646,-71.14344114788827
288,212094283,M/V ACCIDENT - OTHER CITY VEHICLE,B2,False,2021-12-26 10:28:00,2021,12,Sunday,10,CATAWBA ST,42.32004542325243,-71.08408181700817
289,212094276,BURGLARY - COMMERICAL,D14,False,2021-12-26 07:00:00,2021,12,Sunday,7,CAMBRIDGE ST,42.35370857360233,-71.13703909632851
290,212094275,SICK ASSIST,B2,False,2021-12-26 09:10:00,2021,12,Sunday,9,HOLBORN ST,42.31407166574478,-71.08010711177533
291,212094274,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,False,2021-12-26 08:57:00,2021,12,Sunday,8,DACIA ST,42.31484521644106,-71.07738942514551
292,212094272,SICK ASSIST,B2,False,2021-12-26 08:47:00,2021,12,Sunday,8,COBDEN ST,42.31741921885149,-71.0956799462229
293,212094271,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,False,2021-12-26 08:55:00,2021,12,Sunday,8,WYOMING ST,42.31508518034225,-71.08508813271443
294,212094264,THREATS TO DO BODILY HARM,D14,False,2021-12-26 04:06:00,2021,12,Sunday,4,WASHINGTON ST,42.34644302488496,-71.14697953712465
295,212094256,INVESTIGATE PROPERTY,B2,False,2021-12-26 01:31:00,2021,12,Sunday,1,ANNUNCIATION RD,42.3350621776333,-71.0931678123782
296,212094246,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,False,2021-12-26 00:10:00,2021,12,Sunday,0,BLUE HILL AVE,42.274784624199135,-71.09368460920082
297,212094237,INVESTIGATE PERSON,D14,False,2021-12-25 21:31:00,2021,12,Saturday,21,COMMONWEALTH AVE,42.34900739248947,-71.13860107573626
298,212094231,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,False,2021-12-25 21:31:00,2021,12,Saturday,21,"HUMBOLDT AVE & BROOKLEDGE ST
ROXBURY  MA 02121
UNI",42.31054401301387,-71.09159801313022
299,212094227,LARCENY THEFT FROM MV - NON-ACCESSORY,B2,False,2021-12-25 19:16:00,2021,12,Saturday,19,GEORGE ST,42.32430757549392,-71.07141563481197
300,212094224,SICK ASSIST,B3,False,2021-12-25 19:07:00,2021,12,Saturday,19,AMERICAN LEGION HWY,42.29794983033737,-71.08774412605904
301,212094217,M/V ACCIDENT - PROPERTY DAMAGE,B3,False,2021-12-25 18:45:00,2021,12,Saturday,18,STANTON ST,42.28411372922307,-71.07938716907263
302,212094213,LARCENY SHOPLIFTING,B3,False,2021-12-25 15:07:00,2021,12,Saturday,15,BLUE HILL AVE,42.29576380381549,-71.08756001916733
303,212094207,AUTO THEFT,B3,False,2021-12-25 15:10:00,2021,12,Saturday,15,BLUE HILL AVE,42.28482576580488,-71.09137368938802
304,212094206,VANDALISM,B2,False,2021-12-25 16:48:00,2021,12,Saturday,16,TREMONT ST,42.33239049804923,-71.09968329247396
305,212094204,LANDLORD - TENANT,B3,False,2021-12-25 16:00:00,2021,12,Saturday,16,WHEATLAND AVE,42.29350271504225,-71.07344861567798
306,212094201,INVESTIGATE PROPERTY,D14,False,2021-12-25 16:25:00,2021,12,Saturday,16,COMMONWEALTH AVE,42.34900739248947,-71.13860107573626
307,212094199,SICK ASSIST,B3,False,2021-12-25 16:14:00,2021,12,Saturday,16,MORTON ST,42.28187060713829,-71.08751151911808
308,212094197,VANDALISM,B2,False,2021-12-25 13:52:00,2021,12,Saturday,13,QUINCY ST,42.31369016219415,-71.07696740941833
309,212094194,AUTO THEFT,B3,False,2021-12-25 15:32:00,2021,12,Saturday,15,MAXWELL ST,42.281615326622806,-71.08086179326523
310,212094188,SICK ASSIST,B2,False,2021-12-25 15:27:00,2021,12,Saturday,15,DUDLEY ST,42.32742591182293,-71.07702562168143
311,212094179,AUTO THEFT,B3,False,2021-12-25 00:00:00,2021,12,Saturday,0,BLUE HILL AVE,42.28482576580488,-71.09137368938802
312,212094176,VERBAL DISPUTE,B2,False,2021-12-25 13:53:00,2021,12,Saturday,13,PARKER ST,42.33226841937256,-71.09674843325234
313,212094175,VANDALISM,B3,False,2021-12-25 12:54:00,2021,12,Saturday,12,DRUID ST,42.27727828375604,-71.07535781753502
314,212094170,M/V ACCIDENT - PROPERTY DAMAGE,B2,False,2021-12-25 12:39:00,2021,12,Saturday,12,"DUDLEY ST & HARRISON AVE
ROXBURY  MA 02119
UNITED ",42.32859702159768,-71.08274705512277
315,212094167,SICK ASSIST,B2,False,2021-12-25 00:00:00,2021,12,Saturday,0,BARTLETT ST,42.32809836324996,-71.08823477034535
316,212094152,HARASSMENT/ CRIMINAL HARASSMENT,D14,False,2021-12-25 00:00:00,2021,12,Saturday,0,WASHINGTON ST,42.34905600030506,-71.15049849975023
317,212094151,SICK ASSIST,B2,False,2021-12-25 09:09:00,2021,12,Saturday,9,MAGAZINE ST,42.32532598650832,-71.07441373557276
318,212094149,ASSAULT - AGGRAVATED,B3,False,2021-12-25 09:15:00,2021,12,Saturday,9,HANSBOROUGH ST,42.28810361659959,-71.0915333505867
319,212094144,LARCENY THEFT FROM MV - NON-ACCESSORY,B2,False,2021-12-25 08:13:00,2021,12,Saturday,8,"PEQUOT ST & DARLING ST
BOSTON  MA 02120
UNITED STA",42.33241000293791,-71.1055600000836
320,212094140,INVESTIGATE PERSON,B3,False,2021-12-25 07:51:00,2021,12,Saturday,7,FRONTENAC ST,42.28453956513104,-71.08973717542057
